label,0,1,2
2,0.14391274894261027,0.41019786676795228,0.44588938428943736
1,0.12879071314342108,0.45736160261989151,0.41384768423668739
2,0.21952400802312871,0.38827041966017883,0.39220557231669245
2,0.077229633548047141,0.45220238469987539,0.47056798175207748
1,0.076395860446188388,0.46477809763576899,0.45882604191804272
2,0.013623928224072294,0.46204236959613332,0.52433370217979425
2,0.013325323584406787,0.47024251235232667,0.51643216406326653
0,0.33836981120148185,0.32398336622861457,0.33764682256990358
0,0.50403886826134159,0.27137726421566366,0.22458386752299467
0,0.53981613660485572,0.25189609635397509,0.20828776704116919
0,0.40115620645587785,0.34352336442036419,0.25532042912375802
0,0.69595579308578837,0.19866149823260845,0.10538270868160315
1,0.12064039249219292,0.44677986897981964,0.43257973852798742
2,0.11214350142379165,0.44308583344927416,0.44477066512693425
1,0.30616206855801142,0.36841676725925221,0.32542116418273637
1,0.070181893683305754,0.48811956782693072,0.44169853848976348
1,0.24563226004445599,0.39283883255497426,0.36152890740056975
2,0.23610429890747117,0.37818012278991164,0.38571557830261721
0,0.35695508228635398,0.34346872661949246,0.29957619109415351
0,0.41489501888400376,0.30893746030114266,0.27616752081485368
0,0.53674339263358617,0.23412468620153651,0.22913192116487721
0,0.44786579044405539,0.29530095385132071,0.25683325570462401
0,0.52940228696187652,0.26125626512386935,0.20934144791425413
0,0.59259940312239945,0.24593145565809196,0.16146914121950856
0,0.55860493463927341,0.24287456760795373,0.19852049775277272
1,0.29444904613438572,0.37713129003775187,0.32841966382786247
0,0.35452729600702171,0.32902866464905878,0.31644403934391957
1,0.3565891572587746,0.35742625106985371,0.28598459167137169
0,0.53324321441038647,0.26075459093368542,0.20600219465592812
1,0.25613299853473093,0.38718084527231611,0.35668615619295296
0,0.64804131441931767,0.21433140994271027,0.13762727563797214
0,0.53149748745447289,0.25548180670728554,0.21302070583824165
0,0.67732016602051759,0.19941654444740714,0.12326328953207515
1,0.17293369343027842,0.42606856775751273,0.40099773881220885
0,0.71943688066683553,0.18339234043442856,0.097170778898735877
0,0.7181632818504512,0.17829873420366568,0.10353798394588312
0,0.78818207035769416,0.1522959788654776,0.059521950776828245
0,0.70702150206124481,0.18896348543876154,0.10401501249999359
0,0.65929888688443994,0.21355022311405158,0.12715089000150856
2,0.0038041839461582039,0.49480722027411023,0.50138859577973161
1,0.0020068162802635422,0.51954083748642199,0.4784523462333144
1,0.023638995684587123,0.49345114350220021,0.48290986081321263
0,0.54015103848921264,0.25932830294943376,0.2005206585613537
0,0.70921769039006899,0.19045563606078797,0.10032667354914296
0,0.70525115730218546,0.1919817071055214,0.10276713559229311
0,0.75750499673653415,0.17308696965977174,0.069408033603694005
0,0.58411970734681473,0.24403815450964059,0.17184213814354476
0,0.73213566785680673,0.18370080490592222,0.084163527237271052
0,0.67092947010799542,0.21707084860773707,0.11199968128426747
0,0.5791438997604621,0.24847363808349177,0.17238246215604613
0,0.64251525939008869,0.22175267549006644,0.13573206511984487
1,0.24013308581737788,0.38226542731787461,0.37760148686474754
2,0.28595482362259905,0.34771939370986465,0.36632578266753624
2,0.019453944594423397,0.46790694351785811,0.51263911188771849
2,0.2183443854989866,0.38679465217288611,0.39486096232812729
0,0.4442531563106234,0.30091843480347263,0.25482840888590402
0,0.41886393532480748,0.32138382553392919,0.25975223914126333
0,0.45789493485822963,0.31509836364869348,0.22700670149307695
0,0.71776756303474598,0.19901192745200427,0.083220509513249677
0,0.81557320388408705,0.14434847837553125,0.040078317740381689
0,0.82446377148214345,0.13708231094568982,0.0384539175721667
1,0.060777478056135308,0.47757466698163087,0.46164785496223382
2,0.12334002156452621,0.4245445385033213,0.45211543993215253
2,0.055880976536046539,0.44877661039517208,0.49534241306878141
2,0.1454746635584839,0.40022087367141751,0.45430446277009862
1,0.13207628115663483,0.44965241843734349,0.41827130040602173
1,0.31246931189096194,0.37845623705230569,0.30907445105673237
2,0.099845126146706403,0.44187148257862002,0.45828339127467355
2,0.012411383582381811,0.48972465443587071,0.49786396198174743
2,0.12589606147106153,0.43436307063319685,0.43974086789574163
2,0.092262026817250875,0.41758824821482932,0.49014972496791986
1,0.085583843897510628,0.4588354018085814,0.45558075429390793
1,0.049105303782337448,0.49648229621297779,0.4544124000046848
1,0.052930258420077342,0.49407068515383223,0.45299905642609051
2,0.0014336364021163941,0.468868510702321,0.52969785289556259
2,0.0062654796354358246,0.45545141347013007,0.53828310689443404
1,0.00054298054368191837,0.55498058060828626,0.44447643884803179
2,0.0008939876765946571,0.49586193399473238,0.50324407832867291
2,0.0021817262902466415,0.46860492217252298,0.52921335153723037
1,0.0031853380951030563,0.50816722318883545,0.48864743871606148
2,0.022185797096610622,0.46249507412434288,0.5153191287790464
2,0.0042038208218252637,0.48910128100466649,0.5066948981735081
0,0.39758032676494059,0.3311172207293881,0.27130245250567125
1,0.1837521023664779,0.46681603223220153,0.34943186540132054
0,0.36321514629553869,0.35417406427625503,0.28261078942820628
0,0.80412153202773717,0.14822417897228543,0.047654288999977382
0,0.71375907507841796,0.18395771208600886,0.1022832128355731
0,0.77336220064885786,0.16166506938732617,0.064972729963816006
0,0.71273669743457013,0.18919720308295057,0.098066099482479421
0,0.81322324786777589,0.14206476052520964,0.044711991607014487
2,0.14941930320741795,0.41732506579298889,0.43325563099959319
2,0.092515222607545161,0.43875828919680243,0.46872648819565244
2,0.0077345259736419144,0.48337854105566935,0.50888693297068865
1,0.15292434322939125,0.44651423582180827,0.40056142094880048
2,0.14084446430878564,0.42637567101799584,0.43277986467321861
1,0.020078578682286425,0.49761576964601589,0.48230565167169775
1,0.045056482761660209,0.48908082515156837,0.46586269208677139
2,0.10548309270861891,0.43150363432492145,0.46301327296645961
1,0.053265886169616257,0.47354253748893582,0.47319157634144793
1,0.073339652500414798,0.48672131472109237,0.43993903277849289
2,0.21488462611291173,0.38388101474174319,0.40123435914534505
1,0.058825406234904516,0.4742565568597466,0.46691803690534889
2,0.10406041428612826,0.43386487951341973,0.46207470620045205
2,0.12434412459535253,0.41074315386725707,0.46491272153739033
0,0.67748420640911777,0.20559190600106128,0.11692388758982104
1,0.23452716378080379,0.46631721025782985,0.29915562596136641
1,0.21775430422062902,0.43003237159813335,0.35221332418123763
1,0.31310032002620192,0.36094708924657365,0.32595259072722443
2,0.02538472252183863,0.45739070575461488,0.51722457172354641
1,0.083491823496337714,0.48271645383354894,0.43379172267011334
2,0.18764485043727797,0.3922603166439001,0.42009483291882199
0,0.54210066229579335,0.25870903915229793,0.1991902985519087
1,0.19528682157126701,0.40921964007069045,0.39549353835804257
1,0.30709483315625052,0.35640730380691399,0.33649786303683554
2,0.17406901818593004,0.40601344432287556,0.41991753749119443
0,0.58936488985397362,0.24105388232589728,0.16958122782012916
0,0.5153111979876499,0.27713289197019575,0.2075559100421544
0,0.61408536912356704,0.23155541281878425,0.15435921805764866
0,0.58864294936028383,0.2346706511428347,0.17668639949688147
2,0.18019999668475145,0.40939874123100123,0.41040126208424726
0,0.67915130407322777,0.20610453200852169,0.11474416391825058
0,0.40264609274773566,0.32036362790081119,0.27699027935145321
0,0.71700487957860892,0.18718014112346795,0.095814979297923153
0,0.48093586956679357,0.30591708578105653,0.21314704465214995
0,0.40971436485168544,0.30534562484444067,0.28494001030387389
1,0.22854392682072247,0.40026604348621814,0.37119002969305931
1,0.29869278706692409,0.35476716513203183,0.34654004780104408
0,0.55022415281037595,0.25165805373077516,0.19811779345884895
0,0.65246560481033322,0.21127066429028951,0.13626373089937724
0,0.4698059792848861,0.28470402734922451,0.24548999336588934
0,0.62559173850233707,0.22405114955295979,0.15035711194470308
0,0.53788467246865856,0.27298273412497764,0.18913259340636379
0,0.42762629213852527,0.31598844082257393,0.2563852670389008
0,0.44585498822317166,0.29770205058692645,0.25644296118990184
0,0.43971056082740573,0.3060888471515737,0.25420059202102058
0,0.53204846533632943,0.24283731959644458,0.22511421506722609
0,0.50847155018198453,0.25989420461586427,0.23163424520215115
0,0.6627322562996466,0.20822932981166822,0.12903841388868517
0,0.70295704438670936,0.18947220705750126,0.10757074855578933
2,0.11266027227068116,0.44096727870118796,0.44637244902813089
1,0.14462673765683282,0.43644376845319865,0.41892949388996847
1,0.16310657705159773,0.42446254755536328,0.41243087539303896
2,0.12209641436592225,0.4247261850819789,0.45317740055209887
2,0.0052139911122579896,0.47268887828879613,0.52209713059894591
0,0.74741207116895503,0.17631874295204725,0.076269185878997739
0,0.43165171633006127,0.31729307584873978,0.25105520782119889
0,0.70958871694875492,0.19766873563845361,0.092742547412791421
0,0.86787425852895905,0.11251296690389125,0.019612774567149684
0,0.8430885363691738,0.12769357359992661,0.02921789003089963
0,0.84593598871341458,0.12661076865760559,0.027453242628979729
0,0.81968974699747021,0.14309124320502531,0.037219009797504525
1,0.067319949609416244,0.47904368561369659,0.45363636477688718
0,0.78307386656809375,0.15466057134798308,0.062265562083923157
0,0.79645530486524851,0.15066230969390523,0.052882385440846197
0,0.72430539251290948,0.18579674314123185,0.089897864345858752
0,0.70251052263525293,0.193404465259326,0.10408501210542104
0,0.65796350437807438,0.21987048007585122,0.12216601554607436
0,0.6010836375916051,0.26115783363371564,0.13775852877467923
0,0.66503841867315128,0.2102304064595612,0.12473117486728741
0,0.72553949728004319,0.18392459579433662,0.090535906925620108
0,0.69936489288543613,0.19054699007471904,0.11008811703984472
0,0.71904939794058242,0.18351758372178378,0.097433018337633862
2,0.072586186937896105,0.45613531381304007,0.47127849924906379
1,0.089743476450717896,0.50115985929678097,0.40909666425250102
1,0.05286987727091496,0.48265751685512476,0.46447260587396028
2,0.034793072962300275,0.47916948833841189,0.48603743869928789
1,0.073220983187809272,0.46428782409193697,0.4624911927202538
2,0.031271486507669428,0.47850182541158753,0.49022668808074304
2,0.21053244961930551,0.38504826389043567,0.40441928649025882
1,0.018145631375997739,0.50938605420801841,0.47246831441598386
1,0.071109112224653631,0.47960757150437938,0.44928331627096696
2,0.16035306334607949,0.41773392016382505,0.42191301649009544
1,0.17450634932756681,0.43469197809280297,0.39080167257963022
1,0.20221839676872169,0.4097210806666764,0.38806052256460188
0,0.79534127719574521,0.14904167496824092,0.055617047836013823
0,0.76682935590881252,0.16653582551503016,0.066634818576157204
1,0.33292514171339332,0.38303300896824038,0.28404184931836624
1,0.11935699668887008,0.44790001626910841,0.43274298704202147
0,0.65505347503875311,0.22166723557315021,0.12327928938809668
0,0.41691136553535391,0.30365429760729568,0.27943433685735042
0,0.36203169736432184,0.35493690713707554,0.28303139549860268
2,0.0025026303808744744,0.4503322257321089,0.54716514388701676
2,0.035068618822848154,0.44537287506363715,0.51955850611351473
2,0.048292388505731823,0.43405343861172624,0.51765417288254201
2,0.013738528835134965,0.47936702535301712,0.50689444581184795
2,0.053027477471202449,0.43383450339202806,0.51313801913676937
1,0.0012319413183222653,0.50572933695698741,0.49303872172469043
2,0.041240406165842854,0.44259342741988872,0.51616616641426849
2,0.0062276806430455718,0.47413681253664697,0.51963550682030746
2,0.0061998624790839778,0.47630247245260521,0.51749766506831085
1,0.28932275109522804,0.35877914710164738,0.35189810180312459
1,0.12120313348808075,0.44606980874233687,0.43272705776958237
0,0.6853767793105775,0.19509330042400772,0.11952992026541488
0,0.52267619004493271,0.26623037569146268,0.21109343426360463
1,0.24954826271330299,0.38900261502283856,0.36144912226385839
1,0.12109539919950912,0.48029187285718944,0.39861272794330149
1,0.24332973556177273,0.3833421847907349,0.37332807964749232
2,0.30902062731048302,0.34363711290129678,0.34734225978822025
1,0.15476848000094931,0.43182148706193846,0.41341003293711226
0,0.52511379088307708,0.25356874161926307,0.22131746749765979
1,0.25757905424698235,0.37349870611711544,0.36892223963590215
1,0.054720100872403754,0.48447878823169099,0.46080111089590525
2,0.049825683213419097,0.46000569542386477,0.49016862136271611
2,0.051905896076101549,0.46804310750339578,0.4800509964205027
2,0.038324832402755207,0.46311068987449711,0.49856447772274765
2,0.0081415459609642752,0.46297488347736881,0.52888357056166679
0,0.7591226552901843,0.16765120654293877,0.073226138166876883
0,0.76619439392824107,0.16583448771761991,0.067971118354138924
0,0.78878601307999119,0.14826329895742224,0.062950687962586557
0,0.38022429668381391,0.32241886293448135,0.29735684038170473
0,0.64940884864289949,0.21790610195881832,0.13268504939828224
0,0.59630980777920728,0.24847244487195669,0.15521774734883595
2,0.14554963528135845,0.42374518000926636,0.43070518470937519
0,0.6642428235986908,0.2121918815188524,0.12356529488245681
0,0.71506836253768735,0.18242253168227587,0.10250910578003683
0,0.47689882576122422,0.28640958070511896,0.23669159353365687
0,0.81993213433206946,0.13847362316690251,0.04159424250102791
0,0.83736661263098244,0.12954836549203083,0.033085021876986705
2,0.021339319646516086,0.43568559518514677,0.54297508516833715
1,0.1931422591015961,0.41047267057964892,0.39638507031875503
1,0.20475325139046099,0.42521813641750811,0.37002861219203093
2,0.011406392297832824,0.48037849382518866,0.5082151138769786
1,0.091780860369622685,0.49568892999859804,0.41253020963177922
1,0.01420628281041667,0.49599857388266116,0.48979514330692214
2,0.0095861983301213267,0.46574086248713459,0.52467293918274416
2,0.0075017716945895898,0.47738794133890666,0.51511028696650385
0,0.54677431559898004,0.2588527904747463,0.19437289392627366
2,0.031668489233901018,0.4731787741033382,0.49515273666276072
0,0.53424201607745625,0.25989698350236529,0.20586100042017863
2,0.072022127567138619,0.44663890108411475,0.48133897134874676
0,0.73262884583397758,0.17433732146123557,0.093033832704786781
0,0.77866935360037726,0.15683102633560991,0.064499620064012914
0,0.81954190072307376,0.13960542637153411,0.040852672905392129
0,0.56732831785077431,0.25530256464791845,0.17736911750130729
0,0.78003408601693269,0.15616102309812577,0.063804890884941595
0,0.69928936696034549,0.19464762002434624,0.10606301301530828
0,0.68963145250866864,0.19827305796272354,0.11209548952860771
0,0.71537758457699074,0.18591595120481935,0.09870646421818996
1,0.29450003561098304,0.37691948373190853,0.32858048065710838
0,0.66161052078614957,0.20450574842512559,0.13388373078872484
0,0.67389122990108341,0.20475511871822702,0.12135365138068963
1,0.33337299308566481,0.34823263897755058,0.31839436793678466
0,0.61561740114623231,0.22380014733063217,0.16058245152313547
0,0.77087218794303036,0.15868372109278811,0.070444090964181597
0,0.79537876766693205,0.15290966730404079,0.051711565029027268
2,0.0033734561097912195,0.44399879443321388,0.55262774945699489
1,0.048663605298264759,0.51299494964095904,0.43834144506077621
2,0.065940710716935982,0.44681504572922465,0.48724424355383933
1,0.027782776561069391,0.50355923626123611,0.46865798717769447
1,0.03293238356533093,0.5248015613482927,0.44226605508637634
1,0.069283020643317608,0.46766469925922916,0.46305228009745325
1,0.04634515055000616,0.54674080322654039,0.40691404622345334
2,0.029976951999305508,0.45363319535467256,0.51638985264602189
1,0.046984433512049513,0.51949070796884389,0.4335248585191066
1,0.33326503900945392,0.35165071742152304,0.31508424356902298
0,0.36436162780327747,0.33033096032180775,0.30530741187491478
1,0.23906873822227626,0.41319079701070466,0.34774046476701914
1,0.33005445705625103,0.33670153526898977,0.33324400767475915
0,0.72538222993071455,0.18000169408533379,0.094616075983951553
0,0.64730560134768278,0.20802492295917577,0.14466947569314134
1,0.041896151695968345,0.51646653729082659,0.44163731101320503
1,0.12298743270303218,0.44997292536130179,0.42703964193566601
2,0.031619016012782851,0.46982275923707723,0.49855822475013994
1,0.12620575556149763,0.46470622673180967,0.40908801770669267
1,0.20670534665686804,0.40623943486862318,0.38705521847450874
2,0.02448465758306323,0.47385439760312237,0.5016609448138144
2,0.00087455983968968574,0.48448430741014026,0.51464113275016998
1,0.01389755311961182,0.51366644927058169,0.47243599760980637
1,0.0032107128102680654,0.51326218658640488,0.48352710060332699
1,0.00042559368469617355,0.50791905976581686,0.49165534654948689
1,0.0046099776101163883,0.51493029394755752,0.48045972844232609
2,0.020531407040607064,0.48290431247117122,0.49656428048822177
2,0.12214583239393698,0.43848554214830687,0.43936862545775618
1,0.006744473619494212,0.49864957020050715,0.4946059561799987
2,0.055727576336296158,0.46379526914004582,0.48047715452365797
2,0.063153324349581402,0.46348223717459974,0.47336443847581883
2,0.03064022315520093,0.45465348069344075,0.51470629615135832
1,0.1641088304379581,0.4394240513024063,0.3964671182596356
1,0.13528025375382866,0.47912598502100773,0.38559376122516364
2,0.076015671938809912,0.44943608718884859,0.47454824087234149
2,0.0044761645681179558,0.48099027082335877,0.51453356460852318
1,0.0091081958701977189,0.5017194959549105,0.48917230817489171
2,0.0050370497513764862,0.487587964326132,0.50737498592249153
2,0.0032234613606834171,0.45651395536513412,0.54026258327418253
2,0.02934414414973676,0.43320561307576938,0.53745024277449382
2,0.039399708806074615,0.44985584658254274,0.51074444461138269
2,0.0026223799850146898,0.49586814222530806,0.50150947778967725
2,0.075648599906172745,0.45725389371084602,0.4670975063829812
1,0.12351850251988698,0.48308515596364399,0.39339634151646896
2,0.07317847064902655,0.45566127648641946,0.47116025286455399
2,0.090719069074884251,0.41091162335725129,0.49836930756786452
2,0.052849566694427211,0.4486853093121978,0.498465123993375
1,0.27082846538383332,0.38633182720165588,0.34283970741451086
1,0.34090565254507105,0.36634661917411376,0.29274772828081508
0,0.35916682031131159,0.35252319008237415,0.28830998960631438
1,0.23886262404561018,0.4144178565576635,0.34671951939672641
0,0.49265114650210196,0.28609496605024187,0.22125388744765623
1,0.21988630707848889,0.41715072992105334,0.36296296300045777
0,0.45410921247823605,0.29323921440349887,0.25265157311826503
1,0.24796365351415925,0.37981019189274273,0.37222615459309805
0,0.4912615087490681,0.28292022314951387,0.22581826810141797
0,0.56238439621717151,0.25994038266701347,0.17767522111581494
0,0.39566719209473328,0.34615983211266799,0.25817297579259874
0,0.41605515235644153,0.32872658412393252,0.2552182635196259
0,0.63549871607476094,0.22436307310271039,0.1401382108225287
0,0.71755919832359838,0.17828193076185703,0.10415887091454452
0,0.559669310291526,0.2613706469437696,0.17896004276470426
1,0.31896675824169313,0.37940425283993517,0.30162898891837181
0,0.46909877907162184,0.28965617837602936,0.24124504255234877
2,0.26227531382833946,0.3545172329889178,0.38320745318274274
1,0.13879880754619026,0.45363972780993678,0.40756146464387294
0,0.43973009599727819,0.32659899025466216,0.23367091374805959
2,0.32810707043615039,0.32937758482590634,0.34251534473794326
0,0.60254953632172137,0.23882992920085425,0.15862053447742427
1,0.31880778455896686,0.36382227611196311,0.31736993932906998
0,0.60813172814523531,0.22373117242929211,0.1681370994254725
1,0.17798473638343873,0.42982803801499431,0.39218722560156699
0,0.53484559256652964,0.26865819136492114,0.19649621606854925
2,0.077371195342055027,0.45634917500351529,0.46627962965442971
1,0.17036611790866762,0.43477426024375204,0.39485962184758033
1,0.32340553521742121,0.35974318325058308,0.31685128153199577
2,0.0494922348840348,0.46372991672014707,0.48677784839581811
1,0.098858621279541828,0.45929867203418306,0.44184270668627512
1,0.1369567589710185,0.46984922021836151,0.39319402081061999
1,0.18430569537773595,0.42618246613099736,0.38951183849126669
1,0.038482230852581317,0.48969852051631341,0.47181924863110519
2,0.072784364100407992,0.4479819953341827,0.47923364056540929
1,0.0099950915738667122,0.50302793628252274,0.48697697214361052
2,0.010339718606190375,0.47570088184663906,0.51395939954717051
2,0.059902895385559075,0.43288484890577472,0.50721225570866624
2,0.27355469472803989,0.36112636830471195,0.36531893696724815
2,0.019852714512546891,0.45796276531886909,0.52218452016858397
0,0.40284975273354851,0.3231253652698598,0.27402488199659175
1,0.29820590141659126,0.37557575944564736,0.32621833913776138
0,0.73205613147641868,0.18220748700390968,0.085736381519671626
0,0.77145398386422637,0.16308856348576845,0.065457452650005146
1,0.08454553612829098,0.47048518715335264,0.4449692767183564
2,0.033633837917903087,0.46010347038456012,0.50626269169753679
2,0.032915222761117767,0.45754514133483887,0.50953963590404339
2,0.033980339707197306,0.48146507224072266,0.4845545880520799
2,0.040325270406094765,0.4768059702961534,0.48286875929775186
2,0.04897887550372778,0.47469257423838718,0.47632855025788512
1,0.025631606669814649,0.49166780011846745,0.48270059321171793
2,0.058322580614138392,0.45733025435283292,0.48434716503302855
2,0.052987332986970691,0.46591627403407415,0.48109639297895523
0,0.45291108440328232,0.30012427748276249,0.24696463811395522
1,0.30762592056005589,0.36264036552751294,0.32973371391243123
0,0.69678992473242307,0.19161677862817025,0.11159329663940683
0,0.49682323299864167,0.29508228121667818,0.20809448578468009
0,0.61189786650891975,0.24241096383783856,0.14569116965324178
2,0.23808591860377373,0.37902585957638474,0.38288822181984156
0,0.6283975197724111,0.23307159138674163,0.13853088884084733
0,0.69170131418963443,0.19931883422663216,0.10897985158373345
2,0.069409265623080835,0.46457277175963657,0.46601796261728251
0,0.59876737147329084,0.24960018451997779,0.15163244400673132
0,0.547988906349551,0.26830659782185623,0.18370449582859269
2,0.31452906846221862,0.31581996531628759,0.36965096622149385
2,0.11854436552799977,0.43164569864521141,0.44980993582678885
2,0.075422347713562474,0.44824967827190271,0.47632797401453481
2,0.079395260817057084,0.45178930622857599,0.46881543295436695
1,0.069682714463614737,0.46717091605322614,0.46314636948315901
2,0.0033775524203041424,0.47762814355429517,0.5189943040254007
2,0.01509385467263508,0.48775138307189614,0.49715476225546873
2,0.011024166890052062,0.46697563166143363,0.52200020144851433
2,0.15397700628644637,0.41233911160794939,0.43368388210560421
2,0.028760169808993475,0.46642364548393755,0.50481618470706902
2,0.20098843662352028,0.39013560665764085,0.40887595671883886
2,0.031769029247858335,0.45526975193124286,0.51296121882089885
0,0.66084950964311262,0.20802061697569293,0.13112987338119439
0,0.58380838930243384,0.24704452786575726,0.16914708283180893
1,0.28858169388705124,0.37706310225791978,0.33435520385502904
0,0.58479630429485463,0.2589566175008538,0.15624707820429151
2,0.12095523853578982,0.43153206403532679,0.44751269742888339
0,0.78082336759891824,0.15922160398702553,0.059955028414056179
0,0.80141720526812377,0.14910600079839853,0.049476793933477835
0,0.77681785359736588,0.15949872653214409,0.063683419870490046
0,0.81792652493458007,0.14332022230721217,0.038753252758207693
2,0.033106368598542914,0.44696897122805807,0.51992466017339889
2,0.027247261635417224,0.46907976468635965,0.50367297367822306
2,0.0050302892153116846,0.46668934164109599,0.52828036914359233
2,0.0055853044363022722,0.46205259593145848,0.53236209963223935
1,0.30560141206029112,0.35310135491557504,0.34129723302413384
0,0.35447345608265968,0.35081028292377398,0.29471626099356635
0,0.56669325068953813,0.24604376508556672,0.18726298422489515
1,0.33554937026589271,0.35304509406536316,0.31140553566874413
1,0.29225218863826219,0.35590301094447285,0.35184480041726496
2,0.11828315997777414,0.43453599982145169,0.44718084020077414
0,0.54019382897560964,0.25529540298637887,0.20451076803801158
2,0.016808557136986001,0.45542929201341398,0.52776215084959999
2,0.0020017837575529653,0.4590888056307631,0.53890941061168396
2,0.019709754413656466,0.45863109932061136,0.52165914626573218
2,0.00041331274011363665,0.48734036722204488,0.51224632003784143
